Account,trade_date,total_daily_pnl,num_trades,wins,avg_size_used,avg_fee,win_rate,value,sentiment_class
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,19,0,10522.962631578948,3.6830363684210523,0.0,33.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,155,0,5549.306774193548,0.8132295032258064,0.0,15.0,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,5109.859504,15,5,9685.342,3.3898696,0.3333333333333333,25.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,0.0,57,0,1755.7517543859651,0.6145127017543859,0.0,34.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,0.08712,114,1,5590.744561403509,1.518164307017544,0.008771929824561403,20.0,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,0.0,84,0,3216.501666666667,0.5305382738095238,0.0,24.0,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,15,0,4349.66,0.4349657333333334,0.0,45.0,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,4839.59228,195,151,3233.520923076923,0.5833252717948718,0.7743589743589744,49.0,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,0.0,17,0,1470.5794117647058,0.14705770588235295,0.0,31.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,4350.379248,53,53,1308.6299999999999,0.30682896226415096,1.0,32.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,2897.148962,76,26,3986.6614473684212,1.0663859078947369,0.34210526315789475,30.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,48946.705539,185,185,6360.884432432433,0.9499692378378378,1.0,45.0,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,30531.101000000002,50,50,12797.315200000001,4.47905984,1.0,46.0,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,9261.449882,140,85,4924.3603571428575,0.8659303428571429,0.6071428571428571,47.0,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,23,3,15232.22,5.331276347826087,0.13043478260869565,26.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,5362.529222,21,21,12161.259047619047,1.8541489047619049,1.0,32.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.8109939999995,47,26,9463.05744680851,2.2482421489361704,0.5531914893617021,34.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,444.205198,16,10,37473.885625,11.5533668125,0.625,44.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,60,0,16666.611,1.2499952833333334,0.0,25.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,0.0,51,0,8264.040980392158,2.4792118039215687,0.0,28.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,31134.240601999998,102,102,5175.765784313725,1.2507686862745098,1.0,30.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,0.0,103,0,5508.490970873787,1.0457515436893203,0.0,34.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,13642.628143,189,40,7781.819788359788,0.8702121957671957,0.21164021164021163,23.0,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,221.0,3,1,52275.0,15.682499333333332,0.3333333333333333,24.0,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,107892.62706,290,137,17935.84644827586,2.879061703448276,0.4724137931034483,18.0,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,84856.33534,222,80,26118.342432432433,7.137005513513514,0.36036036036036034,39.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,122461.112004,74,74,24390.13621621622,1.219506364864865,1.0,25.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,0.0,68,0,16878.26676470588,2.584232926470588,0.0,43.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,21531.8321,76,56,26925.528815789472,2.7650890263157897,0.7368421052631579,31.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,51,0,3354.117450980392,0.16770545098039213,0.0,38.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,1,1,166444.0,8.3222,1.0,29.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,6,0,28273.666666666668,8.482099166666666,0.0,30.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,23,0,30543.59565217391,5.341425913043478,0.0,39.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,132.0,6,1,15215.498333333335,4.564649500000001,0.16666666666666666,47.0,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,2875.230157,121,30,6709.732727272728,1.015852479338843,0.24793388429752067,72.0,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,459.24741,23,22,4407.6721739130435,0.30708395652173914,0.9565217391304348,63.0,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,0.0,3,0,63142.666666666664,3.157133,0.0,60.0,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,47.876234000000004,41,41,6897.073170731707,0.3448534146341463,1.0,65.0,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,510.0,5,4,75258.0,16.9202996,0.8,56.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,0.0,7,0,857.2571428571428,0.30003971428571424,0.0,81.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,65.480454,1,1,6066.28,2.123198,1.0,88.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,338.42832,8,1,3292.47625,1.152366125,0.125,83.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,6,1,4537.276666666667,1.5880468333333333,0.16666666666666666,81.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,14,4,6218.810714285714,2.176583357142857,0.2857142857142857,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,12,0,2833.491666666667,0.9917215,0.0,77.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,4,0,2266.8775,0.793407,0.0,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,0.0,1,0,9744.18,3.410463,0.0,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,7,6,8159.4742857142855,2.855816,0.8571428571428571,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,20.599193,7,1,3426.62,1.1993162857142856,0.14285714285714285,81.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,189.192,27,12,3224.6703703703706,1.1286342962962963,0.4444444444444444,83.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,0.0,3,0,6671.296666666666,2.3349533333333334,0.0,80.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,883.097404,15,6,5794.291333333333,2.028002,0.4,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,912.786145,13,10,3070.2276923076925,1.0745786153846155,0.7692307692307693,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,0.840939,29,2,4654.808275862069,1.6291826206896551,0.06896551724137931,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,883.760812,37,12,6072.016756756757,2.125205108108108,0.32432432432432434,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,32,0,2999.6165625,1.0498651562499999,0.0,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,4444.4983010000005,10,7,17253.157,6.038604000000001,0.7,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,236.33513399999998,16,4,4263.979375,1.4923923125,0.25,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,23,0,2173.397391304348,0.7606889130434782,0.0,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,28,0,5827.370357142857,2.039579285714286,0.0,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,3,0,19021.280000000002,6.657447,0.0,80.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,5207.443414,41,36,8578.926097560974,3.002623463414634,0.8780487804878049,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,389.743164,16,2,4775.06,1.6712705625,0.125,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,0.0,21,0,7138.52761904762,2.4984840476190477,0.0,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,0.0,18,0,8677.150000000001,3.037002111111111,0.0,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,-36565.98544,64,3,9199.4678125,3.219813390625,0.046875,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,0.0,3,0,16671.31666666667,5.834960333333332,0.0,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,1946.4454620000001,35,27,9635.940571428573,3.372578857142857,0.7714285714285715,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,0.0,2,0,5999.795,2.0999285,0.0,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,0.0,9,0,5332.623333333333,1.8664182222222223,0.0,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,759.2148159999999,54,31,3567.7494444444446,1.2487116851851852,0.5740740740740741,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,279.185907,20,6,7063.762,2.4723157999999996,0.3,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,0.0,6,0,11496.523333333333,4.023782,0.0,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,4281.488139,27,19,5713.498888888889,1.999724074074074,0.7037037037037037,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,0.0,8,0,3374.92625,1.18122425,0.0,65.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,526.9338359999999,31,17,3370.167419354839,1.1795580967741934,0.5483870967741935,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,0.0,24,0,5209.114583333333,1.8231895833333331,0.0,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,0.0,14,0,6216.103571428571,2.175636285714286,0.0,54.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,5319.861625,23,16,12059.708260869564,4.220897347826087,0.6956521739130435,48.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,0.0,6,0,8999.890000000001,3.149961166666667,0.0,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,4,0,5996.512500000001,2.09877825,0.0,69.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,968.59038,9,4,22890.714444444442,8.011749555555555,0.4444444444444444,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,656.21704,10,7,9890.126,3.4615441,0.7,68.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,0.0,10,0,6583.419,2.304196,0.0,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,1147.595856,25,11,8679.6232,3.0378677599999997,0.44,55.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,2101.741695,22,6,7131.0,2.4958495454545453,0.2727272727272727,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,251.604742,9,9,7027.661111111111,2.459680555555556,1.0,53.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,0.0,10,0,4500.464,1.5751622,0.0,56.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,2136.853859,25,10,7525.7636,2.63401664,0.4,57.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,1150.5233050000002,23,4,6341.452173913043,2.219508043478261,0.17391304347826086,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,948.970582,36,17,6525.626944444444,2.2839690833333335,0.4722222222222222,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,214.5898,24,5,6615.870416666668,2.3155539583333336,0.20833333333333334,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,3522.3946610000003,25,16,5052.1256,1.7682436799999999,0.64,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,0.0,8,0,3749.76125,1.3124158750000001,0.0,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,0.0,7,0,4714.771428571429,1.65017,0.0,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,6017.309216,53,7,9096.75358490566,3.1838634150943395,0.1320754716981132,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,0.0,6,0,7499.215,2.6247248333333335,0.0,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,7329.223137999999,52,30,15114.859615384614,5.290200615384616,0.5769230769230769,77.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,0.0,7,0,6428.95,2.250132428571429,0.0,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,5,0,4199.992,1.469997,0.0,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,0.0,4,0,6000.075,2.10002625,0.0,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,0.0,21,0,13143.021904761907,4.600056857142857,0.0,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,0.0,16,0,6124.31,2.1435074375,0.0,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,2084.433906,38,29,15581.516578947369,5.4535305,0.7631578947368421,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,1268.7590360000002,14,4,18035.112857142856,6.312289285714286,0.2857142857142857,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,0.0,7,0,8999.745714285715,3.149911,0.0,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,2053.973644,17,17,11180.089411764706,3.913031176470588,1.0,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,0.0,4,0,7499.34,2.62476825,0.0,60.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,773.5582039999999,11,3,6746.9345454545455,2.361426818181818,0.2727272727272727,63.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,0.0,3,0,6000.07,2.100024,0.0,53.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,0.0,21,0,12000.350952380952,4.200122238095238,0.0,51.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,4197.732182,31,21,11748.220645161291,4.111876774193549,0.6774193548387096,46.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,0.0,12,0,9999.173333333334,3.4997106666666666,0.0,40.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,1842.738325,17,13,13148.880588235294,4.6021075882352935,0.7647058823529411,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,0.0,3,0,9999.756666666666,3.499915,0.0,47.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,1202.488212,13,9,7476.965384615385,2.616937692307692,0.6923076923076923,53.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,1118.387284,10,4,10388.008,3.6358021999999997,0.4,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,14,0,18215.87285714286,6.375554785714286,0.0,44.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,0.0,20,0,13514.937,4.73022735,0.0,29.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,11595.627026,43,33,15625.97930232558,5.469092162790698,0.7674418604651163,28.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,1876.812082,19,9,8941.422105263156,3.1294969999999998,0.47368421052631576,29.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,0.0,10,0,7600.664999999999,2.6602324,0.0,25.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,2678.839374,13,13,10668.462307692309,3.7339611538461535,1.0,25.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,0.0,7,0,12000.16142857143,4.200055571428572,0.0,33.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,0.0,21,0,7999.7071428571435,2.799897,0.0,52.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,0.0,22,0,6545.480454545454,2.290917318181818,0.0,65.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,0.0,9,0,18326.035555555558,6.414111777777778,0.0,69.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,2569.979964,53,41,12119.926603773585,4.241973716981132,0.7735849056603774,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,2120.091364,16,11,9132.66875,3.196434,0.6875,60.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,129.66130099999998,9,4,11097.74111111111,3.8842090000000002,0.4444444444444444,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,0.0,3,0,14665.06,5.132770666666667,0.0,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,2273.29301,21,13,10728.97,3.7551380952380953,0.6190476190476191,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,0.0,2,0,11997.235,4.199032,0.0,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,0.0,21,0,1333.8833333333332,0.4668445238095239,0.0,69.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,0.0,65,0,7990.4683076923075,2.7966634923076925,0.0,68.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,0.0,10,0,15000.965,5.2503374,0.0,68.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,6400.623656,52,42,17322.249807692308,6.062787134615385,0.8076923076923077,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,0.0,3,0,10666.563333333334,3.733295333333334,0.0,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,0.0,6,0,6001.078333333334,2.1003773333333333,0.0,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,0.0,3,0,13335.046666666667,4.667266333333334,0.0,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,0.0,13,0,11076.539230769231,3.8767880769230767,0.0,52.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,0.0,36,0,8221.31,2.8774572777777774,0.0,57.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,0.0,13,0,8652.23,3.028280076923077,0.0,37.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,-108604.496278,72,0,12521.542916666665,4.382539625,0.0,34.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,-4779.219012,17,0,12572.832941176472,4.4004909411764705,0.0,26.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,11147.900554,12,9,11003.166666666666,3.851107333333333,0.75,48.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,847.7766200000001,8,4,5104.981250000001,1.786743375,0.5,39.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,858.6705000000001,16,6,2758.775,0.965570875,0.375,25.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,0.0,5,0,2500.02,0.8750067999999999,0.0,31.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,2168.9015130000003,9,5,7185.148888888889,2.514801777777778,0.5555555555555556,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-16,0.0,2,0,6250.0650000000005,2.1875234999999997,0.0,27.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-18,307.201888,14,12,4486.033571428571,1.5701112142857145,0.8571428571428571,31.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-20,192.602844,8,1,5302.23375,1.855781,0.125,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-23,1005.30527,10,3,6350.956,2.2228342,0.3,34.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-24,0.0,2,0,7500.035,2.6250125,0.0,56.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-25,0.0,4,0,3749.0825,1.31217925,0.0,54.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-26,231.236918,5,2,18452.704,6.4584464,0.4,55.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-27,0.0,7,0,9286.455714285714,3.2502588571428572,0.0,48.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-28,0.0,7,0,6784.937142857142,2.3747282857142857,0.0,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-30,0.0,3,0,9164.183333333334,3.207464,0.0,34.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-02,0.0,2,0,15000.21,5.250074,0.0,26.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,0.0,1,0,35004.98,12.251742,0.0,27.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,0.0,4,0,8747.6675,3.0616835,0.0,22.0,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-20,9585.03428,12,8,25380.9675,8.883338583333334,0.6666666666666666,54.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-22,0.0,3,0,6666.579999999999,2.3333023333333336,0.0,52.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-23,334.760796,2,1,20167.145,7.058501000000001,0.5,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-25,0.0,6,0,8333.518333333333,2.916731333333333,0.0,59.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-26,439.812513,3,2,26813.47333333333,9.384714666666666,0.6666666666666666,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-27,0.0,10,0,9999.232,3.4997306999999998,0.0,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-30,2710.626288,10,5,17728.09,6.2048308,0.5,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-01,0.0,4,0,34988.58,12.2460025,0.0,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-02,0.0,4,0,24988.585,8.746004249999999,0.0,42.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-03,0.0,4,0,30002.25,10.50078775,0.0,37.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-05,5767.161892,36,24,16822.36472222222,5.887826972222222,0.6666666666666666,49.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-06,130.487079,22,5,13642.298181818182,4.774804227272727,0.22727272727272727,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-07,0.0,21,0,10475.459523809524,3.6664102857142855,0.0,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-08,5396.546638,35,33,12416.672857142858,4.345834857142857,0.9428571428571428,49.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-09,396.06272,14,3,15742.852142857142,5.509997642857143,0.21428571428571427,49.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-10,0.0,16,0,18751.521249999998,6.563031875,0.0,39.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-11,8885.327477,25,18,19556.1384,6.84464776,0.72,32.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-12,541.55471,10,7,15971.34,5.5899684999999995,0.7,49.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-13,0.0,10,0,6000.242,2.1000841,0.0,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-14,1913.61958,5,5,12383.204000000002,4.3341208,1.0,48.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-15,1170.2260760000001,7,4,11596.194285714286,4.058667571428571,0.5714285714285714,65.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-16,219.480876,11,3,7293.560909090909,2.5527458181818186,0.2727272727272727,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-17,36.11496,8,1,17504.00375,6.12640075,0.125,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-18,333.219141,6,5,20055.238333333335,7.019333,0.8333333333333334,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-19,0.0,4,0,24999.215,8.749725250000001,0.0,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-20,229.060526,6,5,20037.618333333336,7.0131654999999995,0.8333333333333334,73.0,Greed
